Filename,YouTube URL
Filename,https://www.youtube.com/watch?v=dla3aIS_WTo
Occult_Explorers_33rd°_Special_Hunting_the_Pirate_Jesus_with_@ladybabylon666_and_@GnosticInformant-FzcsPShurpE.vtt,https://www.youtube.com/watch?v=FzcsPShurpE
Jesus'+Apostles-3IKcjgyaUE8.en.vtt,https://www.youtube.com/watch?v=3IKcjgyaUE8
Quantum_Control-lYX8ppXsFJk.vtt,https://www.youtube.com/watch?v=lYX8ppXsFJk
Men_wearing_Lingerie_Satanic_Initiation_Season_2-Episode_IV-FIeC6h-BViU.vtt,https://www.youtube.com/watch?v=FIeC6h-BViU
Ammon_U_Basic_Training-Ancient_Greek_Lesson_9-aFgzYSrOpJ0.vtt,https://www.youtube.com/watch?v=aFgzYSrOpJ0
Eternity_Wednesday_Night_Bible_Studies_Season_3-Episode_VI-ejH-NcidcNU.vtt,https://www.youtube.com/watch?v=ejH-NcidcNU
Jesus_is_Lord-J-t5-55f7eQ.vtt,https://www.youtube.com/watch?v=J-t5-55f7eQ
Sacred_Sodomy_Church_Cover-Up_EXPOSED-uMwi-JH3DrA.vtt,https://www.youtube.com/watch?v=uMwi-JH3DrA
The_Most_Impure_Tale_Ever_Written_The_120_Days_of_Sodom-E-R45_ymFI0.vtt,https://www.youtube.com/watch?v=E-R45_ymFI0
The_Way-4lnANomZQTM.vtt,https://www.youtube.com/watch?v=4lnANomZQTM
Christ_Saves_with_@GnosticInformant-7jbLWDPMqS4.vtt,https://www.youtube.com/watch?v=7jbLWDPMqS4
Moses_the_Reality-OCAHE1HQaNc.vtt,https://www.youtube.com/watch?v=OCAHE1HQaNc
Jesus_Christ_Lord_of_Lords_with_@GnosticInformant-7HBIOJoDJko.vtt,https://www.youtube.com/watch?v=7HBIOJoDJko
Unholy_Christ-YYEf8SI546c.vtt,https://www.youtube.com/watch?v=YYEf8SI546c
She_Christ_with_@GnosticInformant-fj0WHlNXzaY.vtt,https://www.youtube.com/watch?v=fj0WHlNXzaY
The_Uranian_Rite_with_@GnosticInformant-Fy7343-HHAM.vtt,https://www.youtube.com/watch?v=Fy7343-HHAM
Ancient_Mystery-lPJ4qahp1H4.vtt,https://www.youtube.com/watch?v=lPJ4qahp1H4
Apocalyptic_Climax-wkR7_9ypX60.vtt,https://www.youtube.com/watch?v=wkR7_9ypX60
Ammon_U_Basic_Training-Ancient_Greek_Lesson_7-hHgYhpSDVA8.vtt,https://www.youtube.com/watch?v=0CALU1FWwz4
Amazing_Drugs-vJwvSwXufEI.vtt,https://www.youtube.com/watch?v=vJwvSwXufEI
Aphrodites_Inspiration_Wednesday_Night_Bible_Studies_Season_1-Episode_I-qjXBsxxy9r4.vtt,https://www.youtube.com/watch?v=qjXBsxxy9r4
The_Rising_Aurora_Satanic_Initiation_Season_1-Episode_VI-G-wjnJCOASs.vtt,https://www.youtube.com/watch?v=G-wjnJCOASs
Maculate_Reception_with_@GnosticInformant-2vkUYo-cvdw.vtt,https://www.youtube.com/watch?v=2vkUYo-cvdw
Hebrew_from_Greek_with_@GnosticInformant-OHW-pM_LyGs.vtt,https://www.youtube.com/watch?v=OHW-pM_LyGs
Rediscovering_Medicine-CLy1KYlKDvc.vtt,https://www.youtube.com/watch?v=CLy1KYlKDvc
State_Mystery-DSekfGFR21Q.vtt,https://www.youtube.com/watch?v=DSekfGFR21Q
Hecate-dla3aIS_WTo.vtt,https://www.youtube.com/watch?v=dla3aIS_WTo
Judeo-Christian_Religion-Pyauv64SStY.vtt,https://www.youtube.com/watch?v=Pyauv64SStY
Jesus_Apostles-3IKcjgyaUE8.vtt,https://www.youtube.com/watch?v=3IKcjgyaUE8
Roman_Lady_Babylon_Satanic_Initiation_Season_3-Episode_I-ehx-kZf87uw.vtt,https://www.youtube.com/watch?v=ehx-kZf87uw
Mark_of_the_Beast_Wednesday_Night_Bible_Studies_Season_2-Episode_IV-wW_i-6zcKsY.vtt,https://www.youtube.com/watch?v=wW_i-6zcKsY
Ammon_U_Basic_Training-Ancient_Greek_Lesson_4_with_@auld_boy-aPclT6p5Awc.vtt,https://www.youtube.com/watch?v=aPclT6p5Awc
Christian_Delirium_Satanic_Initiation_Season_6-Episode_III-RfJf5tn-WNk.vtt,https://www.youtube.com/watch?v=RfJf5tn-WNk
Ammon_U_Basic_Training-Ancient_Greek_Lesson_2-wNbM5rWsBuI.vtt,https://www.youtube.com/watch?v=PduH8CIlIZo
Ammon_U_Basic_Training-Ancient_Greek_Lesson_3-bZtQoBKB03w.vtt,https://www.youtube.com/watch?v=bZtQoBKB03w
Child_Sacrifice-5jW-_oeEMCo.vtt,https://www.youtube.com/watch?v=5jW-_oeEMCo
Iphiwanassa_with_@GnosticInformant_Wednesday_Night_Bible_Studies_Season_7-Episode_I--kUAdC2ZkZw.vtt,https://www.youtube.com/watch?v=-kUAdC2ZkZw
The_First_Revelation_with_Guest_Scholarship_@GnosticInformant-SEPydf7VJg4.vtt,https://www.youtube.com/watch?v=SEPydf7VJg4
Eternal_vs._Aionic_Life_Wednesday_Night_Bible_Studies_Season_1-Episode_III-aghF6tVE3-4.vtt,https://www.youtube.com/watch?v=aghF6tVE3-4
Democracy_The_Birth-tCuYsqHeffI.vtt,https://www.youtube.com/watch?v=tCuYsqHeffI
Christian_Mystery_Revealed-rmz2dD84lcI.vtt,https://www.youtube.com/watch?v=rmz2dD84lcI
Dark_Empress_Satanic_Initiation_Season_5-Episode_VI-BJ5k1bQD-ls.vtt,https://www.youtube.com/watch?v=BJ5k1bQD-ls
